therapeutic_or_preventive_procedure	isa	antibiotic
sign_or_symptom	process_of	natural_phenomenon_or_process
mental_or_behavioral_dysfunction	causes	hazardous_or_poisonous_substance
nucleic_acid_nucleoside_or_nucleotide	analyzes	alga
hazardous_or_poisonous_substance	measurement_of	cell_or_molecular_dysfunction
natural_phenomenon_or_process	associated_with	natural_phenomenon_or_process
nucleic_acid_nucleoside_or_nucleotide	affects	phenomenon_or_process
virus	result_of	biomedical_occupation_or_discipline
indicator_reagent_or_diagnostic_aid	result_of	biomedical_occupation_or_discipline
disease_or_syndrome	causes	body_space_or_junction
hazardous_or_poisonous_substance	affects	temporal_concept
neuroreactive_substance_or_biogenic_amine	result_of	clinical_attribute
disease_or_syndrome	isa	body_space_or_junction
cell_or_molecular_dysfunction	process_of	body_space_or_junction
nucleic_acid_nucleoside_or_nucleotide	associated_with	organism_attribute
neuroreactive_substance_or_biogenic_amine	isa	rickettsia_or_chlamydia
body_part_organ_or_organ_component	interacts_with	embryonic_structure
disease_or_syndrome	produces	neuroreactive_substance_or_biogenic_amine
experimental_model_of_disease	issue_in	biomedical_occupation_or_discipline
mental_or_behavioral_dysfunction	produces	rickettsia_or_chlamydia
therapeutic_or_preventive_procedure	exhibits	clinical_attribute
experimental_model_of_disease	isa	rickettsia_or_chlamydia
experimental_model_of_disease	process_of	phenomenon_or_process
experimental_model_of_disease	process_of	spatial_concept
natural_phenomenon_or_process	process_of	family_group
mental_or_behavioral_dysfunction	location_of	pharmacologic_substance
health_care_activity	part_of	cell_or_molecular_dysfunction
neuroreactive_substance_or_biogenic_amine	isa	occupation_or_discipline
language	affects	natural_phenomenon_or_process
disease_or_syndrome	isa	molecular_sequence
therapeutic_or_preventive_procedure	carries_out	biomedical_occupation_or_discipline
self_help_or_relief_organization	manifestation_of	environmental_effect_of_humans
experimental_model_of_disease	isa	age_group
experimental_model_of_disease	result_of	mental_or_behavioral_dysfunction
cell_or_molecular_dysfunction	causes	alga
hazardous_or_poisonous_substance	affects	chemical_viewed_functionally
therapeutic_or_preventive_procedure	process_of	archaeon
nucleic_acid_nucleoside_or_nucleotide	affects	cell_or_molecular_dysfunction
cell_or_molecular_dysfunction	result_of	amino_acid_peptide_or_protein
body_part_organ_or_organ_component	affects	neuroreactive_substance_or_biogenic_amine
health_care_activity	manifestation_of	biomedical_occupation_or_discipline
cell_or_molecular_dysfunction	result_of	fish
mental_or_behavioral_dysfunction	affects	mental_or_behavioral_dysfunction
phenomenon_or_process	causes	cell_or_molecular_dysfunction
mental_or_behavioral_dysfunction	produces	mental_or_behavioral_dysfunction
disease_or_syndrome	performs	indicator_reagent_or_diagnostic_aid
nucleic_acid_nucleoside_or_nucleotide	issue_in	congenital_abnormality
injury_or_poisoning	process_of	natural_phenomenon_or_process
experimental_model_of_disease	result_of	cell_or_molecular_dysfunction
gene_or_genome	result_of	cell_or_molecular_dysfunction
body_part_organ_or_organ_component	uses	drug_delivery_device
laboratory_or_test_result	manifestation_of	cell_or_molecular_dysfunction
experimental_model_of_disease	part_of	research_device
natural_phenomenon_or_process	process_of	family_group
molecular_sequence	causes	mental_or_behavioral_dysfunction
amino_acid_peptide_or_protein	issue_in	gene_or_genome
chemical_viewed_functionally	method_of	cell_or_molecular_dysfunction
plant	complicates	biomedical_occupation_or_discipline
natural_phenomenon_or_process	causes	neuroreactive_substance_or_biogenic_amine
therapeutic_or_preventive_procedure	affects	rickettsia_or_chlamydia
disease_or_syndrome	part_of	research_activity
experimental_model_of_disease	part_of	rickettsia_or_chlamydia
cell_or_molecular_dysfunction	location_of	rickettsia_or_chlamydia
behavior	process_of	cell_or_molecular_dysfunction
hazardous_or_poisonous_substance	interacts_with	laboratory_procedure
therapeutic_or_preventive_procedure	issue_in	conceptual_entity
cell_or_molecular_dysfunction	method_of	hazardous_or_poisonous_substance
experimental_model_of_disease	interacts_with	organ_or_tissue_function
cell_or_molecular_dysfunction	complicates	natural_phenomenon_or_process
clinical_drug	affects	biomedical_occupation_or_discipline
nucleic_acid_nucleoside_or_nucleotide	diagnoses	acquired_abnormality
element_ion_or_isotope	interacts_with	neuroreactive_substance_or_biogenic_amine
therapeutic_or_preventive_procedure	location_of	plant
hazardous_or_poisonous_substance	process_of	phenomenon_or_process
nucleic_acid_nucleoside_or_nucleotide	assesses_effect_of	vitamin
mental_or_behavioral_dysfunction	result_of	rickettsia_or_chlamydia
environmental_effect_of_humans	produces	biomedical_occupation_or_discipline
group_attribute	interacts_with	biomedical_occupation_or_discipline
nucleic_acid_nucleoside_or_nucleotide	produces	diagnostic_procedure
carbohydrate_sequence	result_of	human_caused_phenomenon_or_process
amino_acid_peptide_or_protein	result_of	organophosphorus_compound
laboratory_or_test_result	causes	governmental_or_regulatory_activity
cell_or_molecular_dysfunction	affects	mental_or_behavioral_dysfunction
mental_or_behavioral_dysfunction	measures	spatial_concept
occupational_activity	isa	cell_or_molecular_dysfunction
therapeutic_or_preventive_procedure	interacts_with	organism
body_part_organ_or_organ_component	affects	natural_phenomenon_or_process
mental_or_behavioral_dysfunction	affects	natural_phenomenon_or_process
mental_or_behavioral_dysfunction	result_of	professional_or_occupational_group
indicator_reagent_or_diagnostic_aid	causes	mental_or_behavioral_dysfunction
neuroreactive_substance_or_biogenic_amine	result_of	cell_or_molecular_dysfunction
neuroreactive_substance_or_biogenic_amine	affects	organ_or_tissue_function
hazardous_or_poisonous_substance	isa	lipid
amino_acid_peptide_or_protein	process_of	biomedical_occupation_or_discipline
experimental_model_of_disease	complicates	body_substance
molecular_biology_research_technique	interacts_with	rickettsia_or_chlamydia
cell_or_molecular_dysfunction	co-occurs_with	biologically_active_substance
neuroreactive_substance_or_biogenic_amine	treats	vitamin
neuroreactive_substance_or_biogenic_amine	process_of	biomedical_occupation_or_discipline
molecular_biology_research_technique	produces	biomedical_occupation_or_discipline
intellectual_product	issue_in	experimental_model_of_disease
therapeutic_or_preventive_procedure	isa	inorganic_chemical
chemical	issue_in	mental_or_behavioral_dysfunction
cell_or_molecular_dysfunction	causes	neuroreactive_substance_or_biogenic_amine
natural_phenomenon_or_process	affects	natural_phenomenon_or_process
nucleic_acid_nucleoside_or_nucleotide	produces	cell_or_molecular_dysfunction
cell_or_molecular_dysfunction	associated_with	fungus
neuroreactive_substance_or_biogenic_amine	process_of	body_substance
cell_or_molecular_dysfunction	interacts_with	laboratory_procedure
fully_formed_anatomical_structure	issue_in	biomedical_occupation_or_discipline
mental_or_behavioral_dysfunction	associated_with	natural_phenomenon_or_process
cell_or_molecular_dysfunction	affects	event
amino_acid_peptide_or_protein	affects	organ_or_tissue_function
molecular_biology_research_technique	interacts_with	indicator_reagent_or_diagnostic_aid
cell_or_molecular_dysfunction	process_of	chemical_viewed_functionally
neuroreactive_substance_or_biogenic_amine	location_of	cell_or_molecular_dysfunction
molecular_biology_research_technique	isa	hazardous_or_poisonous_substance
nucleic_acid_nucleoside_or_nucleotide	location_of	occupation_or_discipline
mental_or_behavioral_dysfunction	location_of	amphibian
environmental_effect_of_humans	affects	anatomical_structure
carbohydrate_sequence	result_of	biomedical_occupation_or_discipline
indicator_reagent_or_diagnostic_aid	location_of	biomedical_occupation_or_discipline
hazardous_or_poisonous_substance	associated_with	occupational_activity
cell_or_molecular_dysfunction	disrupts	cell_or_molecular_dysfunction
substance	complicates	cell_or_molecular_dysfunction
injury_or_poisoning	developmental_form_of	environmental_effect_of_humans
therapeutic_or_preventive_procedure	conceptual_part_of	cell_or_molecular_dysfunction
indicator_reagent_or_diagnostic_aid	affects	biomedical_occupation_or_discipline
body_part_organ_or_organ_component	interacts_with	body_system
natural_phenomenon_or_process	location_of	mental_or_behavioral_dysfunction
experimental_model_of_disease	interacts_with	idea_or_concept
cell_or_molecular_dysfunction	assesses_effect_of	experimental_model_of_disease
injury_or_poisoning	location_of	biomedical_occupation_or_discipline
element_ion_or_isotope	interacts_with	rickettsia_or_chlamydia
neuroreactive_substance_or_biogenic_amine	process_of	mental_or_behavioral_dysfunction
nucleic_acid_nucleoside_or_nucleotide	causes	organ_or_tissue_function
neuroreactive_substance_or_biogenic_amine	process_of	occupation_or_discipline
sign_or_symptom	result_of	cell_or_molecular_dysfunction
disease_or_syndrome	causes	archaeon
experimental_model_of_disease	interacts_with	natural_phenomenon_or_process
cell_or_molecular_dysfunction	uses	hazardous_or_poisonous_substance
vertebrate	associated_with	rickettsia_or_chlamydia
therapeutic_or_preventive_procedure	result_of	cell_or_molecular_dysfunction
experimental_model_of_disease	produces	intellectual_product
self_help_or_relief_organization	issue_in	rickettsia_or_chlamydia
experimental_model_of_disease	manifestation_of	cell_or_molecular_dysfunction
experimental_model_of_disease	process_of	vitamin
alga	treats	biomedical_occupation_or_discipline
experimental_model_of_disease	isa	biomedical_occupation_or_discipline
injury_or_poisoning	affects	body_part_organ_or_organ_component
mental_or_behavioral_dysfunction	process_of	cell_or_molecular_dysfunction
indicator_reagent_or_diagnostic_aid	affects	experimental_model_of_disease
eicosanoid	treats	experimental_model_of_disease
molecular_biology_research_technique	issue_in	hazardous_or_poisonous_substance
entity	causes	cell_or_molecular_dysfunction
experimental_model_of_disease	affects	medical_device
injury_or_poisoning	affects	biomedical_occupation_or_discipline
professional_society	measures	cell_or_molecular_dysfunction
laboratory_or_test_result	isa	mental_or_behavioral_dysfunction
experimental_model_of_disease	affects	vertebrate
fully_formed_anatomical_structure	affects	daily_or_recreational_activity
human_caused_phenomenon_or_process	isa	event
mental_or_behavioral_dysfunction	performs	mental_or_behavioral_dysfunction
sign_or_symptom	result_of	cell_or_molecular_dysfunction
natural_phenomenon_or_process	precedes	cell_or_molecular_dysfunction
cell_or_molecular_dysfunction	process_of	natural_phenomenon_or_process
cell_or_molecular_dysfunction	interacts_with	experimental_model_of_disease
hormone	complicates	cell_or_molecular_dysfunction
laboratory_or_test_result	affects	phenomenon_or_process
cell_or_molecular_dysfunction	result_of	anatomical_abnormality
cell_or_molecular_dysfunction	measures	activity
amino_acid_sequence	disrupts	neuroreactive_substance_or_biogenic_amine
nucleic_acid_nucleoside_or_nucleotide	result_of	alga
mental_or_behavioral_dysfunction	complicates	natural_phenomenon_or_process
experimental_model_of_disease	part_of	population_group
nucleic_acid_nucleoside_or_nucleotide	exhibits	alga
cell_or_molecular_dysfunction	affects	indicator_reagent_or_diagnostic_aid
experimental_model_of_disease	process_of	family_group
neuroreactive_substance_or_biogenic_amine	affects	organ_or_tissue_function
cell_or_molecular_dysfunction	issue_in	plant
invertebrate	produces	mental_or_behavioral_dysfunction
experimental_model_of_disease	disrupts	tissue
molecular_function	associated_with	natural_phenomenon_or_process
alga	affects	natural_phenomenon_or_process
body_location_or_region	affects	biomedical_occupation_or_discipline
embryonic_structure	result_of	mental_or_behavioral_dysfunction
mental_or_behavioral_dysfunction	location_of	injury_or_poisoning
organization	isa	cell_or_molecular_dysfunction
laboratory_or_test_result	result_of	cell_or_molecular_dysfunction
amino_acid_peptide_or_protein	produces	organ_or_tissue_function
cell_or_molecular_dysfunction	causes	biomedical_occupation_or_discipline
disease_or_syndrome	interacts_with	experimental_model_of_disease
cell_or_molecular_dysfunction	part_of	disease_or_syndrome
disease_or_syndrome	manifestation_of	cell_or_molecular_dysfunction
experimental_model_of_disease	manifestation_of	tissue
experimental_model_of_disease	isa	therapeutic_or_preventive_procedure
body_part_organ_or_organ_component	interacts_with	cell_or_molecular_dysfunction
laboratory_or_test_result	analyzes	plant
cell_or_molecular_dysfunction	isa	enzyme
cell_or_molecular_dysfunction	associated_with	archaeon
patient_or_disabled_group	isa	biomedical_occupation_or_discipline
natural_phenomenon_or_process	measures	experimental_model_of_disease
embryonic_structure	associated_with	biomedical_occupation_or_discipline
experimental_model_of_disease	interacts_with	health_care_activity
biologically_active_substance	issue_in	natural_phenomenon_or_process
nucleic_acid_nucleoside_or_nucleotide	interacts_with	clinical_drug
family_group	manifestation_of	biomedical_occupation_or_discipline
mental_or_behavioral_dysfunction	causes	population_group
laboratory_or_test_result	interconnects	pharmacologic_substance
alga	isa	cell_or_molecular_dysfunction
cell_or_molecular_dysfunction	process_of	reptile
cell_or_molecular_dysfunction	part_of	mental_or_behavioral_dysfunction
mental_or_behavioral_dysfunction	result_of	substance
fully_formed_anatomical_structure	measures	therapeutic_or_preventive_procedure
population_group	affects	cell_or_molecular_dysfunction
organ_or_tissue_function	affects	professional_or_occupational_group
experimental_model_of_disease	issue_in	experimental_model_of_disease
body_part_organ_or_organ_component	affects	natural_phenomenon_or_process
experimental_model_of_disease	disrupts	diagnostic_procedure
body_space_or_junction	performs	rickettsia_or_chlamydia
natural_phenomenon_or_process	causes	experimental_model_of_disease
experimental_model_of_disease	affects	mental_or_behavioral_dysfunction
therapeutic_or_preventive_procedure	process_of	mental_or_behavioral_dysfunction
idea_or_concept	evaluation_of	cell_or_molecular_dysfunction
mental_or_behavioral_dysfunction	affects	mental_or_behavioral_dysfunction
body_location_or_region	isa	experimental_model_of_disease
cell_or_molecular_dysfunction	result_of	mental_or_behavioral_dysfunction
laboratory_or_test_result	interacts_with	phenomenon_or_process
drug_delivery_device	interacts_with	natural_phenomenon_or_process
anatomical_structure	manifestation_of	biomedical_occupation_or_discipline
biologic_function	performs	experimental_model_of_disease
gene_or_genome	isa	natural_phenomenon_or_process
nucleic_acid_nucleoside_or_nucleotide	degree_of	biomedical_occupation_or_discipline
organophosphorus_compound	affects	mental_or_behavioral_dysfunction
disease_or_syndrome	result_of	mental_or_behavioral_dysfunction
injury_or_poisoning	result_of	biomedical_occupation_or_discipline
mental_or_behavioral_dysfunction	issue_in	mental_or_behavioral_dysfunction
quantitative_concept	complicates	cell_or_molecular_dysfunction
cell_or_molecular_dysfunction	interacts_with	mental_or_behavioral_dysfunction
health_care_related_organization	affects	cell_or_molecular_dysfunction
occupational_activity	isa	biomedical_occupation_or_discipline
mental_or_behavioral_dysfunction	associated_with	injury_or_poisoning
eicosanoid	associated_with	cell_or_molecular_dysfunction
disease_or_syndrome	measurement_of	lipid
diagnostic_procedure	interacts_with	cell_or_molecular_dysfunction
therapeutic_or_preventive_procedure	part_of	social_behavior
cell_or_molecular_dysfunction	causes	injury_or_poisoning
governmental_or_regulatory_activity	affects	indicator_reagent_or_diagnostic_aid
professional_society	manifestation_of	rickettsia_or_chlamydia
educational_activity	disrupts	rickettsia_or_chlamydia
neuroreactive_substance_or_biogenic_amine	affects	occupation_or_discipline
fully_formed_anatomical_structure	isa	therapeutic_or_preventive_procedure
cell_or_molecular_dysfunction	result_of	acquired_abnormality
neuroreactive_substance_or_biogenic_amine	process_of	amphibian
anatomical_structure	affects	body_part_organ_or_organ_component
neuroreactive_substance_or_biogenic_amine	manifestation_of	injury_or_poisoning
disease_or_syndrome	complicates	natural_phenomenon_or_process
fully_formed_anatomical_structure	produces	cell_or_molecular_dysfunction
anatomical_abnormality	location_of	natural_phenomenon_or_process
injury_or_poisoning	process_of	therapeutic_or_preventive_procedure
gene_or_genome	result_of	cell_or_molecular_dysfunction
professional_or_occupational_group	associated_with	cell_or_molecular_dysfunction
disease_or_syndrome	causes	embryonic_structure
neuroreactive_substance_or_biogenic_amine	diagnoses	mental_or_behavioral_dysfunction
health_care_related_organization	issue_in	cell_or_molecular_dysfunction
body_part_organ_or_organ_component	causes	natural_phenomenon_or_process
natural_phenomenon_or_process	isa	diagnostic_procedure
sign_or_symptom	issue_in	body_space_or_junction
nucleic_acid_nucleoside_or_nucleotide	process_of	organism_attribute
family_group	assesses_effect_of	cell_or_molecular_dysfunction
organophosphorus_compound	affects	cell_or_molecular_dysfunction
experimental_model_of_disease	affects	cell_or_molecular_dysfunction
receptor	co-occurs_with	cell_or_molecular_dysfunction
amino_acid_peptide_or_protein	process_of	cell_or_molecular_dysfunction
health_care_related_organization	isa	self_help_or_relief_organization
classification	part_of	experimental_model_of_disease
neuroreactive_substance_or_biogenic_amine	performs	diagnostic_procedure
organ_or_tissue_function	causes	medical_device
neuroreactive_substance_or_biogenic_amine	location_of	vitamin
behavior	interacts_with	natural_phenomenon_or_process
pathologic_function	complicates	experimental_model_of_disease
temporal_concept	manifestation_of	hazardous_or_poisonous_substance
body_part_organ_or_organ_component	affects	laboratory_procedure
fully_formed_anatomical_structure	associated_with	cell_or_molecular_dysfunction
steroid	issue_in	cell_or_molecular_dysfunction
cell_or_molecular_dysfunction	result_of	occupation_or_discipline
medical_device	affects	mental_or_behavioral_dysfunction
invertebrate	isa	mental_or_behavioral_dysfunction
daily_or_recreational_activity	manifestation_of	natural_phenomenon_or_process
therapeutic_or_preventive_procedure	causes	injury_or_poisoning
gene_or_genome	interacts_with	rickettsia_or_chlamydia
indicator_reagent_or_diagnostic_aid	affects	experimental_model_of_disease
body_part_organ_or_organ_component	affects	biomedical_occupation_or_discipline
anatomical_abnormality	complicates	mental_or_behavioral_dysfunction
disease_or_syndrome	issue_in	research_device
disease_or_syndrome	complicates	nucleic_acid_nucleoside_or_nucleotide
amphibian	interacts_with	experimental_model_of_disease
mental_or_behavioral_dysfunction	affects	rickettsia_or_chlamydia
inorganic_chemical	causes	cell_or_molecular_dysfunction
occupational_activity	performs	therapeutic_or_preventive_procedure
hazardous_or_poisonous_substance	interacts_with	occupation_or_discipline
health_care_related_organization	produces	indicator_reagent_or_diagnostic_aid
neuroreactive_substance_or_biogenic_amine	affects	fungus
natural_phenomenon_or_process	produces	injury_or_poisoning
pharmacologic_substance	manifestation_of	environmental_effect_of_humans
hazardous_or_poisonous_substance	process_of	eicosanoid
biomedical_or_dental_material	complicates	mental_or_behavioral_dysfunction
biologically_active_substance	result_of	rickettsia_or_chlamydia
mental_or_behavioral_dysfunction	measures	governmental_or_regulatory_activity
temporal_concept	isa	hazardous_or_poisonous_substance
sign_or_symptom	result_of	natural_phenomenon_or_process
mental_or_behavioral_dysfunction	produces	neuroreactive_substance_or_biogenic_amine
food	indicates	cell_or_molecular_dysfunction
anatomical_structure	associated_with	mental_or_behavioral_dysfunction
neuroreactive_substance_or_biogenic_amine	process_of	fungus
indicator_reagent_or_diagnostic_aid	affects	experimental_model_of_disease
therapeutic_or_preventive_procedure	causes	anatomical_abnormality
nucleic_acid_nucleoside_or_nucleotide	location_of	acquired_abnormality
vertebrate	co-occurs_with	mental_or_behavioral_dysfunction
experimental_model_of_disease	result_of	cell_or_molecular_dysfunction
laboratory_or_test_result	complicates	cell_or_molecular_dysfunction
phenomenon_or_process	location_of	disease_or_syndrome
mental_or_behavioral_dysfunction	affects	biomedical_occupation_or_discipline
fungus	isa	cell_or_molecular_dysfunction
phenomenon_or_process	affects	congenital_abnormality
embryonic_structure	carries_out	mental_or_behavioral_dysfunction
mental_or_behavioral_dysfunction	process_of	organ_or_tissue_function
disease_or_syndrome	issue_in	neuroreactive_substance_or_biogenic_amine
occupational_activity	isa	hazardous_or_poisonous_substance
congenital_abnormality	disrupts	human_caused_phenomenon_or_process
research_device	occurs_in	mental_or_behavioral_dysfunction
drug_delivery_device	affects	fully_formed_anatomical_structure
mammal	result_of	rickettsia_or_chlamydia
disease_or_syndrome	affects	substance
nucleic_acid_nucleoside_or_nucleotide	isa	organ_or_tissue_function
experimental_model_of_disease	affects	congenital_abnormality
chemical_viewed_structurally	issue_in	mental_or_behavioral_dysfunction
antibiotic	process_of	cell_or_molecular_dysfunction
nucleic_acid_nucleoside_or_nucleotide	isa	chemical
disease_or_syndrome	carries_out	biologic_function
amino_acid_peptide_or_protein	result_of	experimental_model_of_disease
molecular_biology_research_technique	process_of	biomedical_or_dental_material
disease_or_syndrome	affects	rickettsia_or_chlamydia
injury_or_poisoning	analyzes	fully_formed_anatomical_structure
laboratory_or_test_result	result_of	biomedical_occupation_or_discipline
geographic_area	manifestation_of	hazardous_or_poisonous_substance
mental_or_behavioral_dysfunction	process_of	injury_or_poisoning
vertebrate	disrupts	hazardous_or_poisonous_substance
cell_or_molecular_dysfunction	affects	vertebrate
experimental_model_of_disease	location_of	disease_or_syndrome
congenital_abnormality	causes	cell_or_molecular_dysfunction
cell_or_molecular_dysfunction	disrupts	vertebrate
laboratory_or_test_result	produces	temporal_concept
amino_acid_peptide_or_protein	isa	occupation_or_discipline
food	measures	mental_or_behavioral_dysfunction
congenital_abnormality	process_of	cell_or_molecular_dysfunction
disease_or_syndrome	result_of	experimental_model_of_disease
nucleic_acid_nucleoside_or_nucleotide	result_of	physical_object
educational_activity	uses	experimental_model_of_disease
natural_phenomenon_or_process	assesses_effect_of	cell_or_molecular_dysfunction
body_system	isa	rickettsia_or_chlamydia
disease_or_syndrome	disrupts	tissue
experimental_model_of_disease	result_of	event
hazardous_or_poisonous_substance	disrupts	organ_or_tissue_function
experimental_model_of_disease	produces	mental_or_behavioral_dysfunction
behavior	causes	biomedical_occupation_or_discipline
mental_or_behavioral_dysfunction	causes	injury_or_poisoning
cell_or_molecular_dysfunction	process_of	bacterium
body_part_organ_or_organ_component	affects	cell_or_molecular_dysfunction
disease_or_syndrome	causes	medical_device
patient_or_disabled_group	part_of	neuroreactive_substance_or_biogenic_amine
reptile	interacts_with	indicator_reagent_or_diagnostic_aid
cell_or_molecular_dysfunction	disrupts	manufactured_object
cell_or_molecular_dysfunction	affects	biologic_function
anatomical_abnormality	affects	rickettsia_or_chlamydia
fungus	location_of	mental_or_behavioral_dysfunction
educational_activity	produces	cell_or_molecular_dysfunction
cell_or_molecular_dysfunction	isa	mental_or_behavioral_dysfunction
disease_or_syndrome	part_of	acquired_abnormality
biomedical_occupation_or_discipline	associated_with	mental_or_behavioral_dysfunction
cell_or_molecular_dysfunction	indicates	pathologic_function
pharmacologic_substance	process_of	quantitative_concept
cell_or_molecular_dysfunction	process_of	mental_or_behavioral_dysfunction
physiologic_function	associated_with	mental_or_behavioral_dysfunction
laboratory_or_test_result	result_of	experimental_model_of_disease
environmental_effect_of_humans	process_of	mental_or_behavioral_dysfunction
hazardous_or_poisonous_substance	isa	body_substance
mental_or_behavioral_dysfunction	uses	occupation_or_discipline
laboratory_or_test_result	co-occurs_with	hazardous_or_poisonous_substance
disease_or_syndrome	assesses_effect_of	cell_or_molecular_dysfunction
drug_delivery_device	process_of	experimental_model_of_disease
patient_or_disabled_group	affects	biomedical_occupation_or_discipline
